kind,warehouse_code,warehouse_name,scan_prefix,zone,shelf,bin,zone_scan,shelf_scan,bin_scan,product_sku,qty,source
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,07,WSP.A,WSP.AS07,WSP.AS07.07,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,08,WSP.A,WSP.AS07,WSP.AS07.08,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,09,WSP.A,WSP.AS07,WSP.AS07.09,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,10,WSP.A,WSP.AS07,WSP.AS07.10,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,11,WSP.A,WSP.AS07,WSP.AS07.11,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,01,WSP.A,WSP.AS08,WSP.AS08.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,02,WSP.A,WSP.AS08,WSP.AS08.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,03,WSP.A,WSP.AS08,WSP.AS08.03,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,04,WSP.A,WSP.AS08,WSP.AS08.04,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,05,WSP.A,WSP.AS08,WSP.AS08.05,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,06,WSP.A,WSP.AS08,WSP.AS08.06,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,07,WSP.A,WSP.AS08,WSP.AS08.07,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,08,WSP.A,WSP.AS08,WSP.AS08.08,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,09,WSP.A,WSP.AS08,WSP.AS08.09,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,10,WSP.A,WSP.AS08,WSP.AS08.10,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,11,WSP.A,WSP.AS08,WSP.AS08.11,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S09,01,WSP.A,WSP.AS09,WSP.AS09.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S10,01,WSP.A,WSP.AS10,WSP.AS10.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S11,01,WSP.A,WSP.AS11,WSP.AS11.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S12,01,WSP.A,WSP.AS12,WSP.AS12.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S12,02,WSP.A,WSP.AS12,WSP.AS12.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S13,01,WSP.A,WSP.AS13,WSP.AS13.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S13,02,WSP.A,WSP.AS13,WSP.AS13.02,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S14,01,WSP.A,WSP.AS14,WSP.AS14.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,FG,01,01,Z.WH-PROD-SOAP.FG,WSP.FG.01,WSP.FG.01.01,,0,bin
bin,WH-PROD-SOAP,Soap Room — Production WH,WSP,LINE,01,01,Z.WH-PROD-SOAP.LINE,WSP.LINE.01,WSP.LINE.01.01,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S01,,WSP.A,WSP.AS01,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S02,,WSP.A,WSP.AS02,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S03,,WSP.A,WSP.AS03,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S04,,WSP.A,WSP.AS04,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S05,,WSP.A,WSP.AS05,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S06,,WSP.A,WSP.AS06,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S07,,WSP.A,WSP.AS07,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S08,,WSP.A,WSP.AS08,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S09,,WSP.A,WSP.AS09,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S10,,WSP.A,WSP.AS10,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S11,,WSP.A,WSP.AS11,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S12,,WSP.A,WSP.AS12,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S13,,WSP.A,WSP.AS13,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,S14,,WSP.A,WSP.AS14,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,FG,01,,Z.WH-PROD-SOAP.FG,WSP.FG.01,,,0,bin
shelf,WH-PROD-SOAP,Soap Room — Production WH,WSP,LINE,01,,Z.WH-PROD-SOAP.LINE,WSP.LINE.01,,,0,bin
zone,WH-PROD-SOAP,Soap Room — Production WH,WSP,A,,,WSP.A,,,,0,bin
zone,WH-PROD-SOAP,Soap Room — Production WH,WSP,FG,,,Z.WH-PROD-SOAP.FG,,,,0,bin
zone,WH-PROD-SOAP,Soap Room — Production WH,WSP,LINE,,,Z.WH-PROD-SOAP.LINE,,,,0,bin
bin,WH-STO-COLD-1,Cold Storage 1,CL1,STG,01,01,Z.WH-STO-COLD-1.STG,CL1.STG.01,CL1.STG.01.01,,0,bin
shelf,WH-STO-COLD-1,Cold Storage 1,CL1,STG,01,,Z.WH-STO-COLD-1.STG,CL1.STG.01,,,0,bin
zone,WH-STO-COLD-1,Cold Storage 1,CL1,STG,,,Z.WH-STO-COLD-1.STG,,,,0,bin
bin,WH-STO-COLD-2,Cold Storage 2,CL2,STG,01,01,Z.WH-STO-COLD-2.STG,CL2.STG.01,CL2.STG.01.01,,0,bin
shelf,WH-STO-COLD-2,Cold Storage 2,CL2,STG,01,,Z.WH-STO-COLD-2.STG,CL2.STG.01,,,0,bin
zone,WH-STO-COLD-2,Cold Storage 2,CL2,STG,,,Z.WH-STO-COLD-2.STG,,,,0,bin
bin,WH-STO-FILTERMAT,Filter Material Warehouse,FMT,STG,01,01,Z.WH-STO-FILTERMAT.STG,FMT.STG.01,FMT.STG.01.01,,0,bin
shelf,WH-STO-FILTERMAT,Filter Material Warehouse,FMT,STG,01,,Z.WH-STO-FILTERMAT.STG,FMT.STG.01,,,0,bin
zone,WH-STO-FILTERMAT,Filter Material Warehouse,FMT,STG,,,Z.WH-STO-FILTERMAT.STG,,,,0,bin
bin,WH-STO-GROUNDNUT,Groundnut Seeds Warehouse,GNT,STG,01,01,Z.WH-STO-GROUNDNUT.STG,GNT.STG.01,GNT.STG.01.01,,0,bin
shelf,WH-STO-GROUNDNUT,Groundnut Seeds Warehouse,GNT,STG,01,,Z.WH-STO-GROUNDNUT.STG,GNT.STG.01,,,0,bin
zone,WH-STO-GROUNDNUT,Groundnut Seeds Warehouse,GNT,STG,,,Z.WH-STO-GROUNDNUT.STG,,,,0,bin
bin,WH-STO-MILLETS,Millets Room,MLT,STG,01,01,Z.WH-STO-MILLETS.STG,MLT.STG.01,MLT.STG.01.01,,0,bin
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S01,,MLT.A,MLT.AS01,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S02,,MLT.A,MLT.AS02,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S03,,MLT.A,MLT.AS03,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S04,,MLT.A,MLT.AS04,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S05,,MLT.A,MLT.AS05,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S06,,MLT.A,MLT.AS06,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S07,,MLT.A,MLT.AS07,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S08,,MLT.A,MLT.AS08,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S09,,MLT.A,MLT.AS09,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S10,,MLT.A,MLT.AS10,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S11,,MLT.A,MLT.AS11,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,A,S12,,MLT.A,MLT.AS12,,,0,layout
shelf,WH-STO-MILLETS,Millets Room,MLT,STG,01,,Z.WH-STO-MILLETS.STG,MLT.STG.01,,,0,bin
zone,WH-STO-MILLETS,Millets Room,MLT,A,,,MLT.A,,,,0,layout
zone,WH-STO-MILLETS,Millets Room,MLT,STG,,,Z.WH-STO-MILLETS.STG,,,,0,bin
bin,WH-STO-OILSEEDS,Oil Seeds Warehouse,OSD,STG,01,01,Z.WH-STO-OILSEEDS.STG,OSD.STG.01,OSD.STG.01.01,,0,bin
shelf,WH-STO-OILSEEDS,Oil Seeds Warehouse,OSD,STG,01,,Z.WH-STO-OILSEEDS.STG,OSD.STG.01,,,0,bin
zone,WH-STO-OILSEEDS,Oil Seeds Warehouse,OSD,STG,,,Z.WH-STO-OILSEEDS.STG,,,,0,bin
shelf,WH-STOR,Big Godown,BGD,A,S01,,BGD.A,BGD.AS01,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S02,,BGD.A,BGD.AS02,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S03,,BGD.A,BGD.AS03,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S04,,BGD.A,BGD.AS04,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S05,,BGD.A,BGD.AS05,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S06,,BGD.A,BGD.AS06,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S07,,BGD.A,BGD.AS07,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S08,,BGD.A,BGD.AS08,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S09,,BGD.A,BGD.AS09,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S10,,BGD.A,BGD.AS10,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S11,,BGD.A,BGD.AS11,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S12,,BGD.A,BGD.AS12,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S13,,BGD.A,BGD.AS13,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S14,,BGD.A,BGD.AS14,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S15,,BGD.A,BGD.AS15,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S16,,BGD.A,BGD.AS16,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S17,,BGD.A,BGD.AS17,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S18,,BGD.A,BGD.AS18,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S19,,BGD.A,BGD.AS19,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S20,,BGD.A,BGD.AS20,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S21,,BGD.A,BGD.AS21,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S22,,BGD.A,BGD.AS22,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S23,,BGD.A,BGD.AS23,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S24,,BGD.A,BGD.AS24,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S25,,BGD.A,BGD.AS25,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S26,,BGD.A,BGD.AS26,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S27,,BGD.A,BGD.AS27,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S28,,BGD.A,BGD.AS28,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S29,,BGD.A,BGD.AS29,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S30,,BGD.A,BGD.AS30,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S31,,BGD.A,BGD.AS31,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S32,,BGD.A,BGD.AS32,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S33,,BGD.A,BGD.AS33,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S34,,BGD.A,BGD.AS34,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S35,,BGD.A,BGD.AS35,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S36,,BGD.A,BGD.AS36,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S37,,BGD.A,BGD.AS37,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S38,,BGD.A,BGD.AS38,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S39,,BGD.A,BGD.AS39,,,0,layout
shelf,WH-STOR,Big Godown,BGD,A,S40,,BGD.A,BGD.AS40,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S01,,BGD.B,BGD.BS01,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S02,,BGD.B,BGD.BS02,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S03,,BGD.B,BGD.BS03,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S04,,BGD.B,BGD.BS04,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S05,,BGD.B,BGD.BS05,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S06,,BGD.B,BGD.BS06,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S07,,BGD.B,BGD.BS07,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S08,,BGD.B,BGD.BS08,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S09,,BGD.B,BGD.BS09,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S10,,BGD.B,BGD.BS10,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S11,,BGD.B,BGD.BS11,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S12,,BGD.B,BGD.BS12,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S13,,BGD.B,BGD.BS13,,,0,layout
shelf,WH-STOR,Big Godown,BGD,B,S14,,BGD.B,BGD.BS14,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S01,,BGD.C,BGD.CS01,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S02,,BGD.C,BGD.CS02,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S03,,BGD.C,BGD.CS03,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S04,,BGD.C,BGD.CS04,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S05,,BGD.C,BGD.CS05,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S06,,BGD.C,BGD.CS06,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S07,,BGD.C,BGD.CS07,,,0,layout
shelf,WH-STOR,Big Godown,BGD,C,S08,,BGD.C,BGD.CS08,,,0,layout
zone,WH-STOR,Big Godown,BGD,A,,,BGD.A,,,,0,layout
zone,WH-STOR,Big Godown,BGD,B,,,BGD.B,,,,0,layout
zone,WH-STOR,Big Godown,BGD,C,,,BGD.C,,,,0,layout
